track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_electronic_prob,predicted_pop_prob,predicted_rnb_prob
5FvHL1Nz72rvW5saeAWxiY,Rewind,5BIm6Oh1ed3z7ZZ1XyEesW,Joko Reantaso,4ajqIncU6VAryg9NB5pzgu,236000,2018-02-11,0,0.305,0.9520000000000001,4,0.7201369863013698,1,0.47700000000000004,0.000991,0.87,0.16699999999999998,0.376,0.7063686310502633,5FvHL1Nz72rvW5saeAWxiY,5FvHL1Nz72rvW5saeAWxiY,0,electronic,1.0,0.03571428571428571,0.6071428571428571,0.35714285714285715
2IFNR24j14O8IuqLxFr0NT,Let Me Be The One,0DouUeF604QbSdKYIL3xrq,Keiko Necesario,5lyZ3Wwa9YW6EFj8tKaxdd,315555,2018-08-31,51,0.584,0.18600000000000003,10,0.6497716894977169,1,0.0422,0.92,0.0,0.113,0.23800000000000002,0.3622445727688759,2IFNR24j14O8IuqLxFr0NT,2IFNR24j14O8IuqLxFr0NT,1,pop,0.88,0.35714285714285715,0.5357142857142857,0.10714285714285714
24bmXekGRqVFRlPYdfzyJr,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,60qph1sDjhgZtPR4IEnu5Y,244426,2018-08-13,57,0.495,0.149,5,0.6905479452054795,1,0.0409,0.904,3.77e-05,0.109,0.179,0.4415146532053489,24bmXekGRqVFRlPYdfzyJr,24bmXekGRqVFRlPYdfzyJr,1,pop,0.88,0.2857142857142857,0.6428571428571429,0.07142857142857142
4pMsLtso5lBzeKsA18L0sh,Lullabye,2M4mQMnLHQQXsFsRmTTqsR,Jana Garcia,2Ucf6BYbrncFWJzESgxGcy,219402,2020-01-24,0,0.6729999999999999,0.39399999999999996,9,0.4988127853881279,1,0.0321,0.759,0.693,0.107,0.21100000000000002,0.5414164977628209,4pMsLtso5lBzeKsA18L0sh,4pMsLtso5lBzeKsA18L0sh,0,electronic,0.88,0.03571428571428571,0.6428571428571429,0.32142857142857145
1t6imVeSaHZ6XaAj0poL7A,Unbreakable,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,6Sl4ljWTeHU2hDuSWiVmaV,264475,2020-05-15,37,0.451,0.195,0,0.5420091324200913,1,0.0338,0.792,1.57e-06,0.105,0.162,0.504429742373832,1t6imVeSaHZ6XaAj0poL7A,1t6imVeSaHZ6XaAj0poL7A,1,pop,0.88,0.4642857142857143,0.42857142857142855,0.10714285714285714
3y1mFooCtjFn1UD1gpgyDR,Alapaap,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,2l9KbX3xLYHiJYgXedy4cM,270643,2019-10-04,45,0.45399999999999996,0.287,7,0.6110045662100456,1,0.033,0.8240000000000001,0.0,0.0914,0.23199999999999998,0.4592909862709855,3y1mFooCtjFn1UD1gpgyDR,3y1mFooCtjFn1UD1gpgyDR,1,pop,0.88,0.25,0.32142857142857145,0.42857142857142855
6CHpr3pY2MbJ5y1076UDnI,The Day You Said Goodnight - Acoustic Version,6Ww3OMFzCaO33ulKh1LBFN,Hale,5www5PCOdkBpuNCanxeo6L,328533,2006-02-26,58,0.424,0.221,4,0.6494520547945206,1,0.0351,0.882,0.0,0.134,0.299,0.47747523805881675,6CHpr3pY2MbJ5y1076UDnI,6CHpr3pY2MbJ5y1076UDnI,1,pop,0.88,0.21428571428571427,0.2857142857142857,0.5
2XKL1TfBGQcvYZUOaIJjZz,Kaya Pala,3bsQY9pFWVzUMxlSgGQuBn,Patch Quiwa,5U49f17uPMdin8YMVksSd9,199810,2019-04-05,40,0.529,0.16,7,0.5889497716894977,1,0.0382,0.8759999999999999,0.0,0.159,0.32299999999999995,0.4209211314645558,2XKL1TfBGQcvYZUOaIJjZz,2XKL1TfBGQcvYZUOaIJjZz,1,pop,0.88,0.10714285714285714,0.5714285714285714,0.32142857142857145
1bBDyj7kZdMOAMX3czsWFg,Tagpuan - Duet Version,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,74a7YyH2hgbQYyLHJVSak1,275485,2019-06-21,48,0.47700000000000004,0.20199999999999999,8,0.6273059360730594,1,0.0314,0.7879999999999999,0.0005200000000000001,0.0861,0.272,0.5118551378637807,1bBDyj7kZdMOAMX3czsWFg,1bBDyj7kZdMOAMX3czsWFg,1,pop,0.88,0.14285714285714285,0.42857142857142855,0.42857142857142855
74xWd6HGosycvi2NrvWvUD,One Day,4pmdWxcPYV8NkfuMmL7Ubu,Penelope,121ht0cBw7QS56IpQ92AIC,253720,2020-02-28,18,0.384,0.249,10,0.5511872146118721,1,0.0352,0.981,3.55e-06,0.12,0.314,0.5058510841714788,74xWd6HGosycvi2NrvWvUD,74xWd6HGosycvi2NrvWvUD,1,pop,0.86,0.39285714285714285,0.25,0.35714285714285715
6od6SbCUTQCBfG8i9kUSdX,"Ako'y sa'yo, ika'y akin",3z0IVhtuFvt9VYUZGT98PU,Jay R,1EB9ylqI3zbjiJSwX6YTey,313200,2010-02-20,27,0.45299999999999996,0.182,11,0.5521461187214611,0,0.0345,0.885,0.0,0.106,0.252,0.4982982140808444,6od6SbCUTQCBfG8i9kUSdX,6od6SbCUTQCBfG8i9kUSdX,1,pop,0.86,0.32142857142857145,0.5357142857142857,0.14285714285714285
2j22xaEJb6S17Wn9Rngpn7,Nakapagtataka,1xT8391pXUqyYLBzWmJXzF,Arnee Hidalgo,7EGGjMN4re3oe6n9a4y1Ju,386124,2007-06-15,0,0.38799999999999996,0.248,3,0.6839269406392694,1,0.0343,0.897,8.64e-06,0.37799999999999995,0.252,0.46416688974721787,2j22xaEJb6S17Wn9Rngpn7,2j22xaEJb6S17Wn9Rngpn7,1,pop,0.86,0.07142857142857142,0.7142857142857143,0.21428571428571427
0ykcDqmshWnVhHPCyQcVTN,Muli,0Wrkrvdk7Gf5EezKGqMIMI,Bugoy,72NpamHJDGbVRc2BvDK9it,244453,2008-11-18,0,0.442,0.248,7,0.6419178082191781,1,0.0305,0.917,0.0,0.209,0.324,0.4659324129667164,0ykcDqmshWnVhHPCyQcVTN,0ykcDqmshWnVhHPCyQcVTN,1,pop,0.86,0.0,0.6785714285714286,0.32142857142857145
3s4CkzVz6sJwcbfdgB5KKH,Baka Naman,30oKqHz5GhsIxjjomHMYrT,Hikohidrio,3TAmMbi0lt31YWJhVFIVtj,323948,2020-03-24,37,0.425,0.11199999999999999,9,0.4982648401826484,1,0.0344,0.889,0.000106,0.0946,0.24100000000000002,0.4552054253190052,3s4CkzVz6sJwcbfdgB5KKH,3s4CkzVz6sJwcbfdgB5KKH,1,pop,0.86,0.17857142857142858,0.6071428571428571,0.21428571428571427
70pd7PPhahoPvVy7aWKTlg,Saving Forever for You,003PCFEqETGNDYCMy8JIvu,B.O.U.,5jM7ejVSFV7ftlT5tIdVJ5,269200,2020-02-14,47,0.42,0.272,9,0.7348401826484019,1,0.0329,0.897,1.2e-05,0.106,0.29600000000000004,0.4995347177074969,70pd7PPhahoPvVy7aWKTlg,70pd7PPhahoPvVy7aWKTlg,1,pop,0.86,0.03571428571428571,0.8214285714285714,0.14285714285714285
599lu64vezGr99lHOVYjbG,Lost Stars,6Ww3OMFzCaO33ulKh1LBFN,Hale,5rf19zCqH1ApwFoDHYXsAP,279351,2015-06-23,44,0.518,0.19899999999999998,0,0.5115981735159817,1,0.0328,0.868,0.0,0.0857,0.22,0.5536349382385559,599lu64vezGr99lHOVYjbG,599lu64vezGr99lHOVYjbG,1,pop,0.86,0.2857142857142857,0.5714285714285714,0.14285714285714285
5kfwQNbFeunhYGtYSiT6Za,Agaw,1chOgh5tgwfiyJ2zhUHwBj,Dionela,5XgKjDumSHRBwPSW1q7CZB,287573,2019-10-25,35,0.5539999999999999,0.21100000000000002,10,0.6610502283105022,1,0.047,0.8590000000000001,0.0,0.172,0.32299999999999995,0.48057287085548206,5kfwQNbFeunhYGtYSiT6Za,5kfwQNbFeunhYGtYSiT6Za,1,pop,0.86,0.2857142857142857,0.5714285714285714,0.14285714285714285
2gZaRtHyXrSi4XNKHNiMGJ,You Were Mine - Even Just For A While,7DRgc0ko15aNa7DMeZ3J8G,Jed Madela,2SpW8vWYvo3YIbMjKCDMdU,288253,2019-02-08,25,0.319,0.259,2,0.652283105022831,1,0.0362,0.8390000000000001,5.89e-06,0.125,0.284,0.41383354366642444,2gZaRtHyXrSi4XNKHNiMGJ,2gZaRtHyXrSi4XNKHNiMGJ,1,pop,0.86,0.25,0.5357142857142857,0.21428571428571427
4uyp73pmsVkogpZfKSLdyh,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0rOWcyhZyjvuJs5SParNfY,259317,2018-01-25,43,0.49200000000000005,0.11800000000000001,8,0.670365296803653,1,0.0378,0.8640000000000001,0.0,0.07,0.23399999999999999,0.5366808163473428,4uyp73pmsVkogpZfKSLdyh,4uyp73pmsVkogpZfKSLdyh,1,pop,0.86,0.35714285714285715,0.35714285714285715,0.2857142857142857
0ztDBQdQmdVZvorSmIjMih,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,260240,2018-02-19,61,0.5660000000000001,0.121,8,0.6984474885844749,1,0.0345,0.862,0.0,0.0788,0.293,0.5367764222978572,0ztDBQdQmdVZvorSmIjMih,0ztDBQdQmdVZvorSmIjMih,1,pop,0.86,0.5714285714285714,0.42857142857142855,0.0
278zaB1xhSLzVddYvSIAZ8,Moments of Love,6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,0fKASh4urktCpqdmXkHTvV,240480,2013-09-03,28,0.371,0.22399999999999998,0,0.5157990867579909,1,0.0298,0.857,1.37e-06,0.0919,0.19899999999999998,0.30993537037745233,278zaB1xhSLzVddYvSIAZ8,278zaB1xhSLzVddYvSIAZ8,1,pop,0.86,0.10714285714285714,0.5714285714285714,0.32142857142857145
2ykZgSioKZen80IP5pL1JX,Till I Met You,0ntzbBdKbiyPx06Xscs9UI,Kuh Ledesma,3qAViBHgy71kBHr6xXWeFe,200773,2010-09-13,0,0.303,0.247,9,0.5394063926940639,1,0.0302,0.905,0.0,0.157,0.151,0.5423024462375872,2ykZgSioKZen80IP5pL1JX,2ykZgSioKZen80IP5pL1JX,1,pop,0.86,0.07142857142857142,0.6785714285714286,0.25
0jPnRmmn0ZxhksH4v0Areo,I Can't Give Anymore,29Aqsp33ANrcidwOkNJJU6,Lani Misalucha,0xJICDWKqCKdSQ5dNhmEBf,269760,2020-02-07,25,0.456,0.156,3,0.46232876712328763,1,0.0368,0.909,7.269999999999999e-05,0.102,0.18,0.46569658495544763,0jPnRmmn0ZxhksH4v0Areo,0jPnRmmn0ZxhksH4v0Areo,1,pop,0.86,0.32142857142857145,0.39285714285714285,0.2857142857142857
3rzXPkKV1QrU3TZ61a55ue,Kung Ok Lang Sa Yo,6RV3CKY0UJIPKXyGs85Thm,True Faith,0WlZ6nCxq4aS9Ch6u4N122,298448,2007-12-17,30,0.444,0.19,9,0.5299086757990867,1,0.0416,0.853,1.42e-06,0.106,0.196,0.7325965301413693,3rzXPkKV1QrU3TZ61a55ue,3rzXPkKV1QrU3TZ61a55ue,1,pop,0.86,0.03571428571428571,0.6071428571428571,0.35714285714285715
6KfGuMyhHwuQtMSBvQ02pI,Paubaya,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,10rSYwOZH2D4t1J3iu70Jz,282490,2020-10-23,70,0.373,0.245,5,0.5046575342465753,1,0.0354,0.7659999999999999,0.000365,0.0768,0.174,0.4845054622866395,6KfGuMyhHwuQtMSBvQ02pI,6KfGuMyhHwuQtMSBvQ02pI,1,pop,0.86,0.5,0.4642857142857143,0.03571428571428571
3lel1ENtvzcRPziaCXYFTf,Hanggang Dito Na Lang,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,2M4t3JkIgv8V7wsvFc1kLr,329336,2020-03-06,52,0.485,0.18899999999999997,0,0.5677625570776256,1,0.0421,0.757,0.0,0.113,0.294,0.4976672148074497,3lel1ENtvzcRPziaCXYFTf,3lel1ENtvzcRPziaCXYFTf,1,pop,0.86,0.6428571428571429,0.35714285714285715,0.0
4hEcAsNF6RG9VCV7xElgCG,You Are My Sunshine,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,164320,2018-02-19,58,0.49200000000000005,0.235,2,0.6315981735159817,1,0.0315,0.9209999999999999,3.69e-06,0.179,0.36200000000000004,0.4258416510510281,4hEcAsNF6RG9VCV7xElgCG,4hEcAsNF6RG9VCV7xElgCG,1,pop,0.86,0.07142857142857142,0.5714285714285714,0.35714285714285715
2V1weor7A90MNBCmSeJhor,Huwag Na Huwag Mong Sasabihin - Version 2,4OjU5UP0GFWeniBC82sGBY,Kitchie Nadal,75wqGucqBH5Xl0vjWljmnJ,256813,2007-01-01,45,0.452,0.258,2,0.5214611872146119,1,0.0292,0.9420000000000001,2.3e-05,0.0553,0.17300000000000001,0.6285772559817456,2V1weor7A90MNBCmSeJhor,2V1weor7A90MNBCmSeJhor,1,pop,0.86,0.03571428571428571,0.5357142857142857,0.42857142857142855
5mxKeaEKbNDv3iDdpzqKOn,Dito Ka Lang,0DouUeF604QbSdKYIL3xrq,Keiko Necesario,64JI8PYKmZCkBD2miayyPO,265952,2015-12-24,0,0.51,0.147,6,0.49534246575342455,1,0.0323,0.84,0.0,0.147,0.20199999999999999,0.4376904151847745,5mxKeaEKbNDv3iDdpzqKOn,5mxKeaEKbNDv3iDdpzqKOn,1,pop,0.86,0.07142857142857142,0.6071428571428571,0.32142857142857145
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,69,0.491,0.314,10,0.6813698630136986,1,0.0301,0.7759999999999999,4.76e-06,0.152,0.295,0.483574897701633,3WUEs51GpcvlgU7lehLgLh,3WUEs51GpcvlgU7lehLgLh,1,pop,0.86,0.03571428571428571,0.5,0.4642857142857143
6wdCelHrPh7UfliNjwRTUv,Leaves,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,5Yl1Bi501CuE72jaVK4e3y,310708,2017-03-31,67,0.447,0.16,6,0.5756164383561644,1,0.0372,0.9129999999999999,0.0,0.0891,0.205,0.42870982956645887,6wdCelHrPh7UfliNjwRTUv,6wdCelHrPh7UfliNjwRTUv,1,pop,0.86,0.39285714285714285,0.4642857142857143,0.14285714285714285
1Nbk5KLwE9heKwDv9nLiGR,Dampi,4hzm4bewHyX7vQe7hUSB3N,Milya,5NnkjT3iA3ZjBxkwVwGJCN,266553,2020-05-01,36,0.45299999999999996,0.23800000000000002,0,0.5617351598173517,1,0.0341,0.8240000000000001,0.0,0.172,0.17300000000000001,0.42483460170561016,1Nbk5KLwE9heKwDv9nLiGR,1Nbk5KLwE9heKwDv9nLiGR,1,pop,0.84,0.0,0.7142857142857143,0.2857142857142857
2Gh039ZAfydrM5IjiGlvEj,Akala,0lslA51eKXwTUY0TSX9Emy,Marion Aunor,0giiQAqGqHumXAA5WDUPsV,341167,2018-07-20,0,0.502,0.185,10,0.5515525114155251,1,0.0635,0.8640000000000001,0.0,0.105,0.185,0.4716114064272694,2Gh039ZAfydrM5IjiGlvEj,2Gh039ZAfydrM5IjiGlvEj,1,pop,0.84,0.0,0.9642857142857143,0.03571428571428571
3yreqlK3NJ9UiEuz7K5vH6,The Way You Look at Me,4U78sK2D3zASSB6oSR38GQ,Christian Bautista,3TnPQgiIeoIK9kv1JkzJ01,207786,2006-08-15,47,0.485,0.29,1,0.6875799086757992,1,0.0321,0.8170000000000001,0.0,0.111,0.33299999999999996,0.5297653192601375,3yreqlK3NJ9UiEuz7K5vH6,3yreqlK3NJ9UiEuz7K5vH6,1,pop,0.84,0.32142857142857145,0.5714285714285714,0.10714285714285714
2tBkE8xOKAzPsnHnkd5A8w,Beautiful As You,7JIoxIiRqaLg42e1w27TXx,Richard Poon,1LIovFUg1f1oCegq0jzMIB,239000,2012-01-01,28,0.386,0.322,6,0.7144748858447488,0,0.0308,0.701,0.0,0.145,0.191,0.4633128099226229,2tBkE8xOKAzPsnHnkd5A8w,2tBkE8xOKAzPsnHnkd5A8w,1,pop,0.84,0.03571428571428571,0.7142857142857143,0.25
1LvPsPnDd7NaRGRq4XANVD,Say You'll Never Go,7ygtjsCTrCQZAYYPOne9uE,Erik Santos,5Q7i7k6qgw24JKFIhenCvG,283560,2008-02-18,0,0.5589999999999999,0.302,9,0.49671232876712323,1,0.0279,0.8240000000000001,7.56e-05,0.10300000000000001,0.13699999999999998,0.5287965122949252,1LvPsPnDd7NaRGRq4XANVD,1LvPsPnDd7NaRGRq4XANVD,1,pop,0.84,0.42857142857142855,0.39285714285714285,0.17857142857142858
1uRwUQicwng6S44RtsANQv,Hatid,1YlibpAvhJBbMZMBwN1KGv,The Juans,2m8pNsbpAvJYe7rbRpkhFF,287624,2018-10-26,56,0.34,0.218,11,0.39315068493150673,1,0.0534,0.8740000000000001,0.000136,0.0886,0.13699999999999998,0.3231226178183998,1uRwUQicwng6S44RtsANQv,1uRwUQicwng6S44RtsANQv,1,pop,0.84,0.2857142857142857,0.42857142857142855,0.2857142857142857
2sE5HWuxrKXd6RxZztDOKk,Million Miles Away,37Aki1DpJUPf8i3vcMhU6L,Joey Albert,531zlNr1jtDx3SLZtTVmFa,222840,1995,42,0.32799999999999996,0.21899999999999997,10,0.3355251141552511,1,0.0319,0.821,0.00147,0.0883,0.11599999999999999,0.5100195036139049,2sE5HWuxrKXd6RxZztDOKk,2sE5HWuxrKXd6RxZztDOKk,1,pop,0.84,0.6785714285714286,0.32142857142857145,0.0
2g6Wkzji3cHY6NLghAo4eY,Matulog ka na,6QS0EHo0EInPROmIqLIBGd,Clayson,5yqsmaQV33Ak9EDzKPfFzo,279106,2021-01-22,29,0.475,0.157,0,0.43698630136986294,1,0.0307,0.785,0.00212,0.107,0.0806,0.4384170204086836,2g6Wkzji3cHY6NLghAo4eY,2g6Wkzji3cHY6NLghAo4eY,1,pop,0.84,0.14285714285714285,0.6071428571428571,0.25
422UM4VW3XlOoTyCyUF7eF,Isang Buong Araw Kasama Ka,7pmtJlgZPmrnYpUwuADqy2,Akong Ayalam,4JtC3nFzxY2HssdkB8xkJq,313500,2019-12-13,43,0.514,0.28600000000000003,4,0.49168949771689485,1,0.0268,0.898,0.0014199999999999998,0.115,0.251,0.2996609175621757,422UM4VW3XlOoTyCyUF7eF,422UM4VW3XlOoTyCyUF7eF,1,pop,0.84,0.0,0.7857142857142857,0.21428571428571427
3KiPoSwix4uXA7xL3VuKwA,Waiting for You,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,7H6eUCtx4ITzk29etFYTlo,270321,2019-09-20,25,0.363,0.302,2,0.6627853881278538,1,0.0313,0.9309999999999999,4.33e-06,0.0934,0.13,0.5145830943184571,3KiPoSwix4uXA7xL3VuKwA,3KiPoSwix4uXA7xL3VuKwA,1,pop,0.84,0.10714285714285714,0.6428571428571429,0.25
0dkD4HkQY1LZExolsy7c0q,Maybe,3xZCL7YJQySq6zYycUfdSv,Jensen Gomez,16EBvxW0cjJbHX1QaewZA5,310153,2017-02-14,43,0.597,0.27399999999999997,10,0.570958904109589,1,0.0335,0.888,1.6100000000000002e-05,0.0986,0.23,0.5651267734903821,0dkD4HkQY1LZExolsy7c0q,0dkD4HkQY1LZExolsy7c0q,1,pop,0.84,0.07142857142857142,0.5714285714285714,0.35714285714285715
5vth0hnp6oS3KUBDxqIH8j,"Mahal Ko O Mahal Ako - From ""Love Thy Woman""",3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,20WGDyVxptPcIiq6IG1t3y,243826,2020-02-12,42,0.322,0.267,5,0.5064840182648401,1,0.0488,0.804,0.0,0.0803,0.228,0.5661465702958686,5vth0hnp6oS3KUBDxqIH8j,5vth0hnp6oS3KUBDxqIH8j,1,pop,0.84,0.10714285714285714,0.4642857142857143,0.42857142857142855
7JZ05p52U7Pp5pWIEJ7qQH,Dahil Tanging Ikaw,5wF3AThwkH8YrzHpP13KMP,Jex De Castro,5DYYWnuXFljFVFrTVSW0DE,238610,2019-09-20,37,0.498,0.325,10,0.6560730593607306,1,0.0438,0.8809999999999999,0.0,0.0995,0.136,0.5388861269392073,7JZ05p52U7Pp5pWIEJ7qQH,7JZ05p52U7Pp5pWIEJ7qQH,1,pop,0.84,0.10714285714285714,0.6071428571428571,0.2857142857142857
1C3wg8sCIPqpNQx0wAL4DC,The Way You Look at Me,4U78sK2D3zASSB6oSR38GQ,Christian Bautista,0qEwvzXNVsPFK7eftFej7Q,207786,2004-03-25,63,0.485,0.29,1,0.6875799086757992,1,0.0321,0.8170000000000001,0.0,0.111,0.33299999999999996,0.5297653192601375,1C3wg8sCIPqpNQx0wAL4DC,1C3wg8sCIPqpNQx0wAL4DC,1,pop,0.84,0.14285714285714285,0.6785714285714286,0.17857142857142858
5frJMURj4B2svClVI4DZ0a,Tapos Na,6DTkgCyJZzWcgSMSARKMVM,Kevin Yadao,1qtCHzD54k4MM8tt2AQ2hS,280645,2019-09-27,24,0.358,0.125,9,0.35922374429223747,1,0.0352,0.831,0.0,0.105,0.184,0.46126684258161565,5frJMURj4B2svClVI4DZ0a,5frJMURj4B2svClVI4DZ0a,1,pop,0.84,0.4642857142857143,0.5,0.03571428571428571
5Gb3ZAbLByPHoLuX005nZH,Sa Kanya,4p98lByTS8r4eAqsfRAJsc,JKris,0FHiKLDikZtmV76vAvTmfv,272449,2019-06-21,39,0.526,0.389,2,0.6968036529680365,1,0.0283,0.8029999999999999,0.0,0.106,0.18600000000000003,0.5018929978201843,5Gb3ZAbLByPHoLuX005nZH,5Gb3ZAbLByPHoLuX005nZH,1,pop,0.84,0.0,0.8571428571428571,0.14285714285714285
7bZHagEgtiwU0TtwWthsAq,My All,02gf7RKW6ZuRMb6u3fHyko,Mariah Jean,4byuagVJPFX4gj7xY4aTgM,246805,2019-05-03,39,0.42,0.235,7,0.7372146118721461,0,0.0311,0.922,7.86e-06,0.10099999999999999,0.29100000000000004,0.35479368235879005,7bZHagEgtiwU0TtwWthsAq,7bZHagEgtiwU0TtwWthsAq,1,pop,0.84,0.6428571428571429,0.35714285714285715,0.0
1E0wlDliGH6yPythfzIT8d,Ambitions,5ygKtDod9YYPAe0574Cwk0,Dom Guyot,3Wj8WpbXMLG37FDxzd4F4b,236000,2020-02-01,41,0.598,0.249,5,0.6929223744292238,1,0.0478,0.753,0.0,0.11800000000000001,0.27899999999999997,0.43962802911519894,1E0wlDliGH6yPythfzIT8d,1E0wlDliGH6yPythfzIT8d,1,pop,0.84,0.25,0.5357142857142857,0.21428571428571427
7t19n9QG7mh8nleDpD7w7R,One Of These Days,6Ww3OMFzCaO33ulKh1LBFN,Hale,5rf19zCqH1ApwFoDHYXsAP,221342,2015-06-23,26,0.433,0.17300000000000001,5,0.47643835616438357,1,0.0353,0.9009999999999999,0.0109,0.049,0.0863,0.4391882417428328,7t19n9QG7mh8nleDpD7w7R,7t19n9QG7mh8nleDpD7w7R,1,pop,0.84,0.0,0.32142857142857145,0.6785714285714286
0cMcFcm3YvB8o1yKkYNv0a,"Malay Mo, Tayo",7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,401eCisGwwn6mkEi5A21Iw,274291,2019-11-14,53,0.55,0.205,4,0.5374429223744291,1,0.0292,0.922,0.00773,0.0816,0.261,0.4762132395120273,0cMcFcm3YvB8o1yKkYNv0a,0cMcFcm3YvB8o1yKkYNv0a,1,pop,0.84,0.14285714285714285,0.5714285714285714,0.2857142857142857
4enEJGj42a9Nk9Gh7DNhWL,Let Me Be The One,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,6sFyORSgKHCSeYLMmNHJyj,312346,2004-11-29,59,0.505,0.28300000000000003,9,0.6909589041095892,1,0.0429,0.8270000000000001,0.0,0.0732,0.316,0.46472777799023546,4enEJGj42a9Nk9Gh7DNhWL,4enEJGj42a9Nk9Gh7DNhWL,1,pop,0.84,0.0,0.8571428571428571,0.14285714285714285
1ua1JofH3ojyodlCZhemw0,Heaven,7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,2NNi0l3Gvx1SsCM8rIaTLu,257651,2019-02-22,49,0.465,0.267,10,0.7081278538812785,1,0.0309,0.889,0.0,0.08,0.317,0.43503894349050953,1ua1JofH3ojyodlCZhemw0,1ua1JofH3ojyodlCZhemw0,1,pop,0.84,0.0,0.9285714285714286,0.07142857142857142
6ZXuc6uo83Hplky0nBnQye,Time After Time,5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,6qi4mWrbKwyNnvG6qcPi64,267546,2018-01-27,44,0.615,0.174,9,0.5817808219178082,1,0.0358,0.871,0.0,0.107,0.244,0.4006399224954428,6ZXuc6uo83Hplky0nBnQye,6ZXuc6uo83Hplky0nBnQye,1,pop,0.82,0.07142857142857142,0.32142857142857145,0.6071428571428571
7Mlhq1o5CpMipP43A2aQus,SUMMER TIME,09QqZsgEmhAkYA99qe6QrE,alpha yang,6qh5cke69zM9OL2ko3gYhG,126400,2020-03-06,4,0.397,0.201,9,0.5228767123287672,1,0.0332,0.774,0.0,0.0974,0.43200000000000005,0.6283159330503397,7Mlhq1o5CpMipP43A2aQus,7Mlhq1o5CpMipP43A2aQus,1,pop,0.82,0.32142857142857145,0.5714285714285714,0.10714285714285714
0sNZsYY8LSCCM4tC2y0zR1,Binhi,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,216774,2019-10-25,58,0.545,0.309,5,0.6057990867579909,1,0.0313,0.961,0.000733,0.18899999999999997,0.23199999999999998,0.46347215317348023,0sNZsYY8LSCCM4tC2y0zR1,0sNZsYY8LSCCM4tC2y0zR1,1,pop,0.82,0.07142857142857142,0.6428571428571429,0.2857142857142857
1h5bWsP8rhMm5L5tbeQPTl,Punas Luha,37gpPWUw01BXkRl4zg8hkk,Earl Generao,2fnD6elwMjvKezmevq2BII,290206,2019-09-13,43,0.33899999999999997,0.175,9,0.4968949771689498,1,0.0447,0.9420000000000001,0.007790000000000001,0.11699999999999999,0.155,0.21431667240302377,1h5bWsP8rhMm5L5tbeQPTl,1h5bWsP8rhMm5L5tbeQPTl,1,pop,0.82,0.07142857142857142,0.42857142857142855,0.5
6nIT4ZJW8nqIqkCYQw64fo,Forever Alive,0DouUeF604QbSdKYIL3xrq,Keiko Necesario,64JI8PYKmZCkBD2miayyPO,246595,2015-12-24,0,0.578,0.17,1,0.6301826484018265,1,0.0516,0.892,0.0,0.096,0.127,0.42771552768110965,6nIT4ZJW8nqIqkCYQw64fo,6nIT4ZJW8nqIqkCYQw64fo,1,pop,0.82,0.2857142857142857,0.4642857142857143,0.25
0J283qpqNVmbZEj2ClZCFR,Evergreen,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,5AVXPQbZTKxBr4NEI5M4C3,263733,2020-03-20,44,0.5379999999999999,0.248,4,0.5408219178082192,0,0.0435,0.8690000000000001,1.51e-06,0.0879,0.24100000000000002,0.2095363748773057,0J283qpqNVmbZEj2ClZCFR,0J283qpqNVmbZEj2ClZCFR,1,pop,0.82,0.0,0.8928571428571429,0.10714285714285714
